"Accession"	"Description"	"Gene"	"Uniprot"	"Family"	"Score"	"Coverage"	"X..Proteins"	"X..Unique.Peptides"	"X..Peptides"	"X..PSMs"	"Area"	"X..AAs"	"MW..kDa."	"calc..pI"	"cellLine"	"replicate"	"referenceSample"	"refSampleReplicate"	"ratio"	"variability"	"count"	"condition"	"log2ratio"
"Q13554"	"Calcium/calmodulin-dependent protein kinase type II subunit beta OS"	"CAMK2B"	"KCC2B"	"CAMK"	517.7	"28.53%"	9	5	18	223	1.5e+11	666	72.6	7.27	"HS01"	2	"HS11"	2	1.71	20	7	"HS01_2/HS11_2"	0.773996325111173
"Q13554"	"Calcium/calmodulin-dependent protein kinase type II subunit beta OS"	"CAMK2B"	"KCC2B"	"CAMK"	517.7	"28.53%"	9	5	18	223	1.5e+11	666	72.6	7.27	"HS01"	2	"HS11"	3	1.049	15.7	7	"HS01_2/HS11_3"	0.0690146779151805
"Q13554"	"Calcium/calmodulin-dependent protein kinase type II subunit beta OS"	"CAMK2B"	"KCC2B"	"CAMK"	517.7	"28.53%"	9	5	18	223	1.5e+11	666	72.6	7.27	"HS01"	3	"HS11"	1	1.098	28	7	"HS01_3/HS11_1"	0.134878054343112
"Q13554"	"Calcium/calmodulin-dependent protein kinase type II subunit beta OS"	"CAMK2B"	"KCC2B"	"CAMK"	517.7	"28.53%"	9	5	18	223	1.5e+11	666	72.6	7.27	"HS01"	3	"HS11"	2	1.173	28.5	7	"HS01_3/HS11_2"	0.230203013366421
"Q13554"	"Calcium/calmodulin-dependent protein kinase type II subunit beta OS"	"CAMK2B"	"KCC2B"	"CAMK"	517.7	"28.53%"	9	5	18	223	1.5e+11	666	72.6	7.27	"HS01"	3	"HS11"	3	1.236	19.7	7	"HS01_3/HS11_3"	0.305678743242287
"Q13554"	"Calcium/calmodulin-dependent protein kinase type II subunit beta OS"	"CAMK2B"	"KCC2B"	"CAMK"	517.7	"28.53%"	9	5	18	223	1.5e+11	666	72.6	7.27	"HS11"	2	"HS11"	1	1.591	19.1	7	"HS11_2/HS11_1"	0.669933835668961
"Q13554"	"Calcium/calmodulin-dependent protein kinase type II subunit beta OS"	"CAMK2B"	"KCC2B"	"CAMK"	517.7	"28.53%"	9	5	18	223	1.5e+11	666	72.6	7.27	"HS11"	3	"HS11"	1	1.381	11.2	7	"HS11_3/HS11_1"	0.465713319595964
"Q13557"	"Calcium/calmodulin-dependent protein kinase type II subunit delta OS"	"CAMK2D"	"KCC2D"	"CAMK"	1890.25	"67.94%"	6	3	38	998	1.68e+11	499	56.3	7.25	"HS01"	1	"HS11"	1	1.08	28.8	21	"HS01_1/HS11_1"	0.111031312388744
"Q13557"	"Calcium/calmodulin-dependent protein kinase type II subunit delta OS"	"CAMK2D"	"KCC2D"	"CAMK"	1890.25	"67.94%"	6	3	38	998	1.68e+11	499	56.3	7.25	"HS01"	1	"HS11"	2	1.062	24.4	21	"HS01_1/HS11_2"	0.0867837661420666
"Q13557"	"Calcium/calmodulin-dependent protein kinase type II subunit delta OS"	"CAMK2D"	"KCC2D"	"CAMK"	1890.25	"67.94%"	6	3	38	998	1.68e+11	499	56.3	7.25	"HS01"	1	"HS11"	3	0.821	24.6	21	"HS01_1/HS11_3"	-0.284545872884282
"Q13557"	"Calcium/calmodulin-dependent protein kinase type II subunit delta OS"	"CAMK2D"	"KCC2D"	"CAMK"	1890.25	"67.94%"	6	3	38	998	1.68e+11	499	56.3	7.25	"HS01"	2	"HS11"	1	0.71	20.8	21	"HS01_2/HS11_1"	-0.494109070270043
"Q13557"	"Calcium/calmodulin-dependent protein kinase type II subunit delta OS"	"CAMK2D"	"KCC2D"	"CAMK"	1890.25	"67.94%"	6	3	38	998	1.68e+11	499	56.3	7.25	"HS01"	2	"HS11"	2	0.849	16.4	21	"HS01_2/HS11_2"	-0.236163541109049
"Q13557"	"Calcium/calmodulin-dependent protein kinase type II subunit delta OS"	"CAMK2D"	"KCC2D"	"CAMK"	1890.25	"67.94%"	6	3	38	998	1.68e+11	499	56.3	7.25	"HS01"	2	"HS11"	3	0.973	27.4	21	"HS01_2/HS11_3"	-0.0394882898809755
"Q13557"	"Calcium/calmodulin-dependent protein kinase type II subunit delta OS"	"CAMK2D"	"KCC2D"	"CAMK"	1890.25	"67.94%"	6	3	38	998	1.68e+11	499	56.3	7.25	"HS01"	3	"HS11"	1	0.793	33.6	21	"HS01_3/HS11_1"	-0.334607228958109
"Q13557"	"Calcium/calmodulin-dependent protein kinase type II subunit delta OS"	"CAMK2D"	"KCC2D"	"CAMK"	1890.25	"67.94%"	6	3	38	998	1.68e+11	499	56.3	7.25	"HS01"	3	"HS11"	2	0.952	10.4	21	"HS01_3/HS11_2"	-0.0709665213541436
"Q13557"	"Calcium/calmodulin-dependent protein kinase type II subunit delta OS"	"CAMK2D"	"KCC2D"	"CAMK"	1890.25	"67.94%"	6	3	38	998	1.68e+11	499	56.3	7.25	"HS01"	3	"HS11"	3	1.034	37.5	21	"HS01_3/HS11_3"	0.0482361856528476
"Q13557"	"Calcium/calmodulin-dependent protein kinase type II subunit delta OS"	"CAMK2D"	"KCC2D"	"CAMK"	1890.25	"67.94%"	6	3	38	998	1.68e+11	499	56.3	7.25	"HS11"	2	"HS11"	1	0.806	21.4	21	"HS11_2/HS11_1"	-0.31114825613412
"Q13557"	"Calcium/calmodulin-dependent protein kinase type II subunit delta OS"	"CAMK2D"	"KCC2D"	"CAMK"	1890.25	"67.94%"	6	3	38	998	1.68e+11	499	56.3	7.25	"HS11"	3	"HS11"	1	0.993	18.9	21	"HS11_3/HS11_1"	-0.0101343771337132
"Q13627"	"Dual specificity tyrosine-phosphorylation-regulated kinase 1A OS"	"DYRK1A"	"DYR1A"	"CMGC"	12.87	"6.68%"	6	5	5	6	1.86e+08	763	85.5	8.75	"HS01"	1	"HS11"	1	1.12	7.3	5	"HS01_1/HS11_1"	0.16349873228288
"Q13627"	"Dual specificity tyrosine-phosphorylation-regulated kinase 1A OS"	"DYRK1A"	"DYR1A"	"CMGC"	12.87	"6.68%"	6	5	5	6	1.86e+08	763	85.5	8.75	"HS01"	1	"HS11"	2	0.863	23	5	"HS01_1/HS11_2"	-0.212567535483132
"Q13627"	"Dual specificity tyrosine-phosphorylation-regulated kinase 1A OS"	"DYRK1A"	"DYR1A"	"CMGC"	12.87	"6.68%"	6	5	5	6	1.86e+08	763	85.5	8.75	"HS01"	1	"HS11"	3	0.776	6.9	5	"HS01_1/HS11_3"	-0.365871442474959
"Q13627"	"Dual specificity tyrosine-phosphorylation-regulated kinase 1A OS"	"DYRK1A"	"DYR1A"	"CMGC"	12.87	"6.68%"	6	5	5	6	1.86e+08	763	85.5	8.75	"HS01"	2	"HS11"	1	0.738	13	5	"HS01_2/HS11_1"	-0.438307278601691
"Q13627"	"Dual specificity tyrosine-phosphorylation-regulated kinase 1A OS"	"DYRK1A"	"DYR1A"	"CMGC"	12.87	"6.68%"	6	5	5	6	1.86e+08	763	85.5	8.75	"HS01"	2	"HS11"	2	1.108	47.8	5	"HS01_2/HS11_2"	0.147957881387101
"Q13627"	"Dual specificity tyrosine-phosphorylation-regulated kinase 1A OS"	"DYRK1A"	"DYR1A"	"CMGC"	12.87	"6.68%"	6	5	5	6	1.86e+08	763	85.5	8.75	"HS01"	2	"HS11"	3	0.984	20.5	5	"HS01_2/HS11_3"	-0.0232697793228472
"Q13627"	"Dual specificity tyrosine-phosphorylation-regulated kinase 1A OS"	"DYRK1A"	"DYR1A"	"CMGC"	12.87	"6.68%"	6	5	5	6	1.86e+08	763	85.5	8.75	"HS01"	3	"HS11"	1	0.847	35.6	5	"HS01_3/HS11_1"	-0.239566125329888
"Q13627"	"Dual specificity tyrosine-phosphorylation-regulated kinase 1A OS"	"DYRK1A"	"DYR1A"	"CMGC"	12.87	"6.68%"	6	5	5	6	1.86e+08	763	85.5	8.75	"HS01"	3	"HS11"	2	1.196	11.3	5	"HS01_3/HS11_2"	0.258217389536018
"Q13627"	"Dual specificity tyrosine-phosphorylation-regulated kinase 1A OS"	"DYRK1A"	"DYR1A"	"CMGC"	12.87	"6.68%"	6	5	5	6	1.86e+08	763	85.5	8.75	"HS01"	3	"HS11"	3	0.804	18.4	5	"HS01_3/HS11_3"	-0.314732593483158
"Q13627"	"Dual specificity tyrosine-phosphorylation-regulated kinase 1A OS"	"DYRK1A"	"DYR1A"	"CMGC"	12.87	"6.68%"	6	5	5	6	1.86e+08	763	85.5	8.75	"HS11"	2	"HS11"	1	0.713	10.6	5	"HS11_2/HS11_1"	-0.488026018218199
"Q13627"	"Dual specificity tyrosine-phosphorylation-regulated kinase 1A OS"	"DYRK1A"	"DYR1A"	"CMGC"	12.87	"6.68%"	6	5	5	6	1.86e+08	763	85.5	8.75	"HS11"	3	"HS11"	1	0.966	8.8	5	"HS11_3/HS11_1"	-0.0499049058263139
"Q13873"	"Bone morphogenetic protein receptor type-2 OS"	"BMPR2"	"BMPR2"	"TKL"	67.62	"21.10%"	1	20	20	39	9.72e+08	1038	115.1	6.2	"HS01"	1	"HS11"	1	0.777	22.4	25	"HS01_1/HS11_1"	-0.364013496254377
"Q13873"	"Bone morphogenetic protein receptor type-2 OS"	"BMPR2"	"BMPR2"	"TKL"	67.62	"21.10%"	1	20	20	39	9.72e+08	1038	115.1	6.2	"HS01"	1	"HS11"	2	0.809	18.8	25	"HS01_1/HS11_2"	-0.305788392232109
"Q13873"	"Bone morphogenetic protein receptor type-2 OS"	"BMPR2"	"BMPR2"	"TKL"	67.62	"21.10%"	1	20	20	39	9.72e+08	1038	115.1	6.2	"HS01"	1	"HS11"	3	0.908	18	25	"HS01_1/HS11_3"	-0.139235797371172
"Q13873"	"Bone morphogenetic protein receptor type-2 OS"	"BMPR2"	"BMPR2"	"TKL"	67.62	"21.10%"	1	20	20	39	9.72e+08	1038	115.1	6.2	"HS01"	2	"HS11"	1	1.194	23.1	25	"HS01_2/HS11_1"	0.255802836602718
"Q13873"	"Bone morphogenetic protein receptor type-2 OS"	"BMPR2"	"BMPR2"	"TKL"	67.62	"21.10%"	1	20	20	39	9.72e+08	1038	115.1	6.2	"HS01"	2	"HS11"	2	1.216	21.1	25	"HS01_2/HS11_2"	0.282143228781498
"Q13873"	"Bone morphogenetic protein receptor type-2 OS"	"BMPR2"	"BMPR2"	"TKL"	67.62	"21.10%"	1	20	20	39	9.72e+08	1038	115.1	6.2	"HS01"	2	"HS11"	3	0.866	18.8	25	"HS01_2/HS11_3"	-0.207561069935362
"Q13873"	"Bone morphogenetic protein receptor type-2 OS"	"BMPR2"	"BMPR2"	"TKL"	67.62	"21.10%"	1	20	20	39	9.72e+08	1038	115.1	6.2	"HS01"	3	"HS11"	1	1.005	14.6	25	"HS01_3/HS11_1"	0.00719550140420377
"Q13873"	"Bone morphogenetic protein receptor type-2 OS"	"BMPR2"	"BMPR2"	"TKL"	67.62	"21.10%"	1	20	20	39	9.72e+08	1038	115.1	6.2	"HS01"	3	"HS11"	2	1.026	8.9	25	"HS01_3/HS11_2"	0.037030730944967
"Q13873"	"Bone morphogenetic protein receptor type-2 OS"	"BMPR2"	"BMPR2"	"TKL"	67.62	"21.10%"	1	20	20	39	9.72e+08	1038	115.1	6.2	"HS01"	3	"HS11"	3	0.788	20.7	25	"HS01_3/HS11_3"	-0.343732465205711
"Q13873"	"Bone morphogenetic protein receptor type-2 OS"	"BMPR2"	"BMPR2"	"TKL"	67.62	"21.10%"	1	20	20	39	9.72e+08	1038	115.1	6.2	"HS11"	2	"HS11"	1	0.983	18.4	25	"HS11_2/HS11_1"	-0.0247366783215064
"Q13873"	"Bone morphogenetic protein receptor type-2 OS"	"BMPR2"	"BMPR2"	"TKL"	67.62	"21.10%"	1	20	20	39	9.72e+08	1038	115.1	6.2	"HS11"	3	"HS11"	1	0.957	18.7	25	"HS11_3/HS11_1"	-0.0634091701760615
"Q13976"	"cGMP-dependent protein kinase 1 OS"	"PRKG1"	"KGP1"	"AGC"	865.86	"66.32%"	14	43	45	372	2.05e+10	671	76.3	6.04	"HS01"	1	"HS11"	1	1.273	23.3	267	"HS01_1/HS11_1"	0.348232419239271
"Q13976"	"cGMP-dependent protein kinase 1 OS"	"PRKG1"	"KGP1"	"AGC"	865.86	"66.32%"	14	43	45	372	2.05e+10	671	76.3	6.04	"HS01"	1	"HS11"	2	1.311	23.9	267	"HS01_1/HS11_2"	0.390667685559667
"Q13976"	"cGMP-dependent protein kinase 1 OS"	"PRKG1"	"KGP1"	"AGC"	865.86	"66.32%"	14	43	45	372	2.05e+10	671	76.3	6.04	"HS01"	1	"HS11"	3	1.031	22.9	267	"HS01_1/HS11_3"	0.0440443327060212
"Q13976"	"cGMP-dependent protein kinase 1 OS"	"PRKG1"	"KGP1"	"AGC"	865.86	"66.32%"	14	43	45	372	2.05e+10	671	76.3	6.04	"HS01"	2	"HS11"	1	0.803	25.7	267	"HS01_2/HS11_1"	-0.316528107144772
"Q13976"	"cGMP-dependent protein kinase 1 OS"	"PRKG1"	"KGP1"	"AGC"	865.86	"66.32%"	14	43	45	372	2.05e+10	671	76.3	6.04	"HS01"	2	"HS11"	2	0.791	19.2	267	"HS01_2/HS11_2"	-0.338250400189295
"Q13976"	"cGMP-dependent protein kinase 1 OS"	"PRKG1"	"KGP1"	"AGC"	865.86	"66.32%"	14	43	45	372	2.05e+10	671	76.3	6.04	"HS01"	2	"HS11"	3	1.367	26.6	267	"HS01_2/HS11_3"	0.451013242943973
"Q13976"	"cGMP-dependent protein kinase 1 OS"	"PRKG1"	"KGP1"	"AGC"	865.86	"66.32%"	14	43	45	372	2.05e+10	671	76.3	6.04	"HS01"	3	"HS11"	1	1.054	22.5	267	"HS01_3/HS11_1"	0.0758748669751276
"Q13976"	"cGMP-dependent protein kinase 1 OS"	"PRKG1"	"KGP1"	"AGC"	865.86	"66.32%"	14	43	45	372	2.05e+10	671	76.3	6.04	"HS01"	3	"HS11"	2	1.042	15.4	267	"HS01_3/HS11_2"	0.0593552776164212
"Q13976"	"cGMP-dependent protein kinase 1 OS"	"PRKG1"	"KGP1"	"AGC"	865.86	"66.32%"	14	43	45	372	2.05e+10	671	76.3	6.04	"HS01"	3	"HS11"	3	1.442	25.7	267	"HS01_3/HS11_3"	0.528071164578735
"Q13976"	"cGMP-dependent protein kinase 1 OS"	"PRKG1"	"KGP1"	"AGC"	865.86	"66.32%"	14	43	45	372	2.05e+10	671	76.3	6.04	"HS11"	2	"HS11"	1	1.132	22.8	267	"HS11_2/HS11_1"	0.178873958169795
"Q13976"	"cGMP-dependent protein kinase 1 OS"	"PRKG1"	"KGP1"	"AGC"	865.86	"66.32%"	14	43	45	372	2.05e+10	671	76.3	6.04	"HS11"	3	"HS11"	1	1.097	19.6	267	"HS11_3/HS11_1"	0.133563525741106
"Q14004"	"Cyclin-dependent kinase 13 OS"	"CDK13"	"CDK13"	"CMGC"	32.79	"3.11%"	6	3	6	15	9.7e+09	1512	164.8	9.69	"HS01"	1	"HS11"	1	0.944	6.2	3	"HS01_1/HS11_1"	-0.0831412353002459
"Q14004"	"Cyclin-dependent kinase 13 OS"	"CDK13"	"CDK13"	"CMGC"	32.79	"3.11%"	6	3	6	15	9.7e+09	1512	164.8	9.69	"HS01"	1	"HS11"	2	0.997	19.1	3	"HS01_1/HS11_2"	-0.00433459026389113
"Q14004"	"Cyclin-dependent kinase 13 OS"	"CDK13"	"CDK13"	"CMGC"	32.79	"3.11%"	6	3	6	15	9.7e+09	1512	164.8	9.69	"HS01"	1	"HS11"	3	1.099	21.7	3	"HS01_1/HS11_3"	0.136191386287144
"Q14004"	"Cyclin-dependent kinase 13 OS"	"CDK13"	"CDK13"	"CMGC"	32.79	"3.11%"	6	3	6	15	9.7e+09	1512	164.8	9.69	"HS01"	2	"HS11"	1	1.139	28.1	3	"HS01_2/HS11_1"	0.187767747046025
"Q14004"	"Cyclin-dependent kinase 13 OS"	"CDK13"	"CDK13"	"CMGC"	32.79	"3.11%"	6	3	6	15	9.7e+09	1512	164.8	9.69	"HS01"	2	"HS11"	2	1.008	20	3	"HS01_2/HS11_2"	0.0114956388378294
"Q14004"	"Cyclin-dependent kinase 13 OS"	"CDK13"	"CDK13"	"CMGC"	32.79	"3.11%"	6	3	6	15	9.7e+09	1512	164.8	9.69	"HS01"	2	"HS11"	3	1.201	1.3	3	"HS01_2/HS11_3"	0.264236151043547
"Q14004"	"Cyclin-dependent kinase 13 OS"	"CDK13"	"CDK13"	"CMGC"	32.79	"3.11%"	6	3	6	15	9.7e+09	1512	164.8	9.69	"HS01"	3	"HS11"	1	1.239	2.6	3	"HS01_3/HS11_1"	0.309176187478515
"Q14004"	"Cyclin-dependent kinase 13 OS"	"CDK13"	"CDK13"	"CMGC"	32.79	"3.11%"	6	3	6	15	9.7e+09	1512	164.8	9.69	"HS01"	3	"HS11"	2	1.199	20.5	3	"HS01_3/HS11_2"	0.261831658752137
"Q14004"	"Cyclin-dependent kinase 13 OS"	"CDK13"	"CDK13"	"CMGC"	32.79	"3.11%"	6	3	6	15	9.7e+09	1512	164.8	9.69	"HS01"	3	"HS11"	3	1.024	21.5	3	"HS01_3/HS11_3"	0.034215715337913
"Q14004"	"Cyclin-dependent kinase 13 OS"	"CDK13"	"CDK13"	"CMGC"	32.79	"3.11%"	6	3	6	15	9.7e+09	1512	164.8	9.69	"HS11"	2	"HS11"	1	1.082	9.5	3	"HS11_2/HS11_1"	0.113700499164728
"Q14004"	"Cyclin-dependent kinase 13 OS"	"CDK13"	"CDK13"	"CMGC"	32.79	"3.11%"	6	3	6	15	9.7e+09	1512	164.8	9.69	"HS11"	3	"HS11"	1	1.175	2.3	3	"HS11_3/HS11_1"	0.232660756790275
"Q14164"	"Inhibitor of nuclear factor kappa-B kinase subunit epsilon OS"	"IKBKE"	"IKKE"	"Other"	95.4	"35.47%"	4	20	23	49	3.09e+09	716	80.4	7.84	"HS01"	1	"HS11"	1	1.023	10.4	24	"HS01_1/HS11_1"	0.0328061450832415
"Q14164"	"Inhibitor of nuclear factor kappa-B kinase subunit epsilon OS"	"IKBKE"	"IKKE"	"Other"	95.4	"35.47%"	4	20	23	49	3.09e+09	716	80.4	7.84	"HS01"	1	"HS11"	2	0.843	14.6	24	"HS01_1/HS11_2"	-0.246395463720005
"Q14164"	"Inhibitor of nuclear factor kappa-B kinase subunit epsilon OS"	"IKBKE"	"IKKE"	"Other"	95.4	"35.47%"	4	20	23	49	3.09e+09	716	80.4	7.84	"HS01"	1	"HS11"	3	0.978	11.4	24	"HS01_1/HS11_3"	-0.0320936297098533
"Q14164"	"Inhibitor of nuclear factor kappa-B kinase subunit epsilon OS"	"IKBKE"	"IKKE"	"Other"	95.4	"35.47%"	4	20	23	49	3.09e+09	716	80.4	7.84	"HS01"	2	"HS11"	1	0.925	14.6	24	"HS01_2/HS11_1"	-0.112474729258412
"Q14164"	"Inhibitor of nuclear factor kappa-B kinase subunit epsilon OS"	"IKBKE"	"IKKE"	"Other"	95.4	"35.47%"	4	20	23	49	3.09e+09	716	80.4	7.84	"HS01"	2	"HS11"	2	1.151	17.2	24	"HS01_2/HS11_2"	0.202887833470143
"Q14164"	"Inhibitor of nuclear factor kappa-B kinase subunit epsilon OS"	"IKBKE"	"IKKE"	"Other"	95.4	"35.47%"	4	20	23	49	3.09e+09	716	80.4	7.84	"HS01"	2	"HS11"	3	0.863	9.7	24	"HS01_2/HS11_3"	-0.212567535483132
"Q14164"	"Inhibitor of nuclear factor kappa-B kinase subunit epsilon OS"	"IKBKE"	"IKKE"	"Other"	95.4	"35.47%"	4	20	23	49	3.09e+09	716	80.4	7.84	"HS01"	3	"HS11"	1	0.868	12.2	24	"HS01_3/HS11_1"	-0.204233052217608
"Q14164"	"Inhibitor of nuclear factor kappa-B kinase subunit epsilon OS"	"IKBKE"	"IKKE"	"Other"	95.4	"35.47%"	4	20	23	49	3.09e+09	716	80.4	7.84	"HS01"	3	"HS11"	2	0.998	9.8	24	"HS01_3/HS11_2"	-0.00288827932482651
"Q14164"	"Inhibitor of nuclear factor kappa-B kinase subunit epsilon OS"	"IKBKE"	"IKKE"	"Other"	95.4	"35.47%"	4	20	23	49	3.09e+09	716	80.4	7.84	"HS01"	3	"HS11"	3	0.966	16	24	"HS01_3/HS11_3"	-0.0499049058263139
"Q14164"	"Inhibitor of nuclear factor kappa-B kinase subunit epsilon OS"	"IKBKE"	"IKKE"	"Other"	95.4	"35.47%"	4	20	23	49	3.09e+09	716	80.4	7.84	"HS11"	2	"HS11"	1	0.936	14.6	24	"HS11_2/HS11_1"	-0.0954195650786824
"Q14164"	"Inhibitor of nuclear factor kappa-B kinase subunit epsilon OS"	"IKBKE"	"IKKE"	"Other"	95.4	"35.47%"	4	20	23	49	3.09e+09	716	80.4	7.84	"HS11"	3	"HS11"	1	1.156	17.1	24	"HS11_3/HS11_1"	0.209141397838592
"Q14289"	"Protein-tyrosine kinase 2-beta OS"	"PTK2B"	"FAK2"	"TK"	100.02	"30.53%"	7	27	29	50	2.06e+09	1009	115.8	6.25	"HS01"	1	"HS11"	1	1.681	28.7	36	"HS01_1/HS11_1"	0.74931972457408
"Q14289"	"Protein-tyrosine kinase 2-beta OS"	"PTK2B"	"FAK2"	"TK"	100.02	"30.53%"	7	27	29	50	2.06e+09	1009	115.8	6.25	"HS01"	1	"HS11"	2	1.506	25.1	36	"HS01_1/HS11_2"	0.590721770009841
"Q14289"	"Protein-tyrosine kinase 2-beta OS"	"PTK2B"	"FAK2"	"TK"	100.02	"30.53%"	7	27	29	50	2.06e+09	1009	115.8	6.25	"HS01"	1	"HS11"	3	1.036	19.2	36	"HS01_1/HS11_3"	0.0510240030244669
"Q14289"	"Protein-tyrosine kinase 2-beta OS"	"PTK2B"	"FAK2"	"TK"	100.02	"30.53%"	7	27	29	50	2.06e+09	1009	115.8	6.25	"HS01"	2	"HS11"	1	0.584	30.8	36	"HS01_2/HS11_1"	-0.77595972578207
"Q14289"	"Protein-tyrosine kinase 2-beta OS"	"PTK2B"	"FAK2"	"TK"	100.02	"30.53%"	7	27	29	50	2.06e+09	1009	115.8	6.25	"HS01"	2	"HS11"	2	0.696	23.8	36	"HS01_2/HS11_2"	-0.522840788813359
"Q14289"	"Protein-tyrosine kinase 2-beta OS"	"PTK2B"	"FAK2"	"TK"	100.02	"30.53%"	7	27	29	50	2.06e+09	1009	115.8	6.25	"HS01"	2	"HS11"	3	1.538	19.4	36	"HS01_2/HS11_3"	0.621055503299739
"Q14289"	"Protein-tyrosine kinase 2-beta OS"	"PTK2B"	"FAK2"	"TK"	100.02	"30.53%"	7	27	29	50	2.06e+09	1009	115.8	6.25	"HS01"	3	"HS11"	1	0.921	16.8	36	"HS01_3/HS11_1"	-0.118726938570751
"Q14289"	"Protein-tyrosine kinase 2-beta OS"	"PTK2B"	"FAK2"	"TK"	100.02	"30.53%"	7	27	29	50	2.06e+09	1009	115.8	6.25	"HS01"	3	"HS11"	2	1.073	11.7	36	"HS01_3/HS11_2"	0.101650076094435
"Q14289"	"Protein-tyrosine kinase 2-beta OS"	"PTK2B"	"FAK2"	"TK"	100.02	"30.53%"	7	27	29	50	2.06e+09	1009	115.8	6.25	"HS01"	3	"HS11"	3	1.178	18.3	36	"HS01_3/HS11_3"	0.236339539168374
"Q14289"	"Protein-tyrosine kinase 2-beta OS"	"PTK2B"	"FAK2"	"TK"	100.02	"30.53%"	7	27	29	50	2.06e+09	1009	115.8	6.25	"HS11"	2	"HS11"	1	0.69	30.3	36	"HS11_2/HS11_1"	-0.535331732996556
"Q14289"	"Protein-tyrosine kinase 2-beta OS"	"PTK2B"	"FAK2"	"TK"	100.02	"30.53%"	7	27	29	50	2.06e+09	1009	115.8	6.25	"HS11"	3	"HS11"	1	0.78	23	36	"HS11_3/HS11_1"	-0.358453970912476
"Q14680"	"Maternal embryonic leucine zipper kinase OS"	"MELK"	"MELK"	"CAMK"	19.51	"11.37%"	5	8	8	8	1.72e+08	651	74.6	8.72	"HS01"	1	"HS11"	1	0.422	4.9	8	"HS01_1/HS11_1"	-1.2446850959549
"Q14680"	"Maternal embryonic leucine zipper kinase OS"	"MELK"	"MELK"	"CAMK"	19.51	"11.37%"	5	8	8	8	1.72e+08	651	74.6	8.72	"HS01"	1	"HS11"	2	0.459	24.6	8	"HS01_1/HS11_2"	-1.12343394124828
"Q14680"	"Maternal embryonic leucine zipper kinase OS"	"MELK"	"MELK"	"CAMK"	19.51	"11.37%"	5	8	8	8	1.72e+08	651	74.6	8.72	"HS01"	1	"HS11"	3	0.638	15	8	"HS01_1/HS11_3"	-0.648371670897218
"Q14680"	"Maternal embryonic leucine zipper kinase OS"	"MELK"	"MELK"	"CAMK"	19.51	"11.37%"	5	8	8	8	1.72e+08	651	74.6	8.72	"HS01"	2	"HS11"	1	1.395	20	8	"HS01_2/HS11_1"	0.480265122054463
"Q14680"	"Maternal embryonic leucine zipper kinase OS"	"MELK"	"MELK"	"CAMK"	19.51	"11.37%"	5	8	8	8	1.72e+08	651	74.6	8.72	"HS01"	2	"HS11"	2	1.445	9.9	8	"HS01_2/HS11_2"	0.531069492725954
"Q14680"	"Maternal embryonic leucine zipper kinase OS"	"MELK"	"MELK"	"CAMK"	19.51	"11.37%"	5	8	8	8	1.72e+08	651	74.6	8.72	"HS01"	2	"HS11"	3	0.558	24.2	8	"HS01_2/HS11_3"	-0.841662972832899
"Q14680"	"Maternal embryonic leucine zipper kinase OS"	"MELK"	"MELK"	"CAMK"	19.51	"11.37%"	5	8	8	8	1.72e+08	651	74.6	8.72	"HS01"	3	"HS11"	1	1.104	24.9	8	"HS01_3/HS11_1"	0.142740172116082
"Q14680"	"Maternal embryonic leucine zipper kinase OS"	"MELK"	"MELK"	"CAMK"	19.51	"11.37%"	5	8	8	8	1.72e+08	651	74.6	8.72	"HS01"	3	"HS11"	2	1.108	13.3	8	"HS01_3/HS11_2"	0.147957881387101
"Q14680"	"Maternal embryonic leucine zipper kinase OS"	"MELK"	"MELK"	"CAMK"	19.51	"11.37%"	5	8	8	8	1.72e+08	651	74.6	8.72	"HS01"	3	"HS11"	3	0.485	28.5	8	"HS01_3/HS11_3"	-1.0439433475876
"Q14680"	"Maternal embryonic leucine zipper kinase OS"	"MELK"	"MELK"	"CAMK"	19.51	"11.37%"	5	8	8	8	1.72e+08	651	74.6	8.72	"HS11"	2	"HS11"	1	1.069	26.2	8	"HS11_2/HS11_1"	0.0962618530584035
"Q14680"	"Maternal embryonic leucine zipper kinase OS"	"MELK"	"MELK"	"CAMK"	19.51	"11.37%"	5	8	8	8	1.72e+08	651	74.6	8.72	"HS11"	3	"HS11"	1	1.062	21.3	8	"HS11_3/HS11_1"	0.0867837661420666
"Q15139"	"Serine/threonine-protein kinase D1 OS"	"PRKD1"	"KPCD1"	"CAMK"	247.88	"41.45%"	18	20	29	136	4.48e+09	912	101.6	6.62	"HS01"	1	"HS11"	1	1.234	28.6	55	"HS01_1/HS11_1"	0.303342394487331
"Q15139"	"Serine/threonine-protein kinase D1 OS"	"PRKD1"	"KPCD1"	"CAMK"	247.88	"41.45%"	18	20	29	136	4.48e+09	912	101.6	6.62	"HS01"	1	"HS11"	2	1.116	19.1	55	"HS01_1/HS11_2"	0.158337027167101
"Q15139"	"Serine/threonine-protein kinase D1 OS"	"PRKD1"	"KPCD1"	"CAMK"	247.88	"41.45%"	18	20	29	136	4.48e+09	912	101.6	6.62	"HS01"	1	"HS11"	3	0.744	29.2	55	"HS01_1/HS11_3"	-0.426625473554056
"Q15139"	"Serine/threonine-protein kinase D1 OS"	"PRKD1"	"KPCD1"	"CAMK"	247.88	"41.45%"	18	20	29	136	4.48e+09	912	101.6	6.62	"HS01"	2	"HS11"	1	0.612	49.1	55	"HS01_2/HS11_1"	-0.708396441969435
